,Permit_Issuance_Date,License_Issuance_Date,Face_Value_Amount,Subtypes_Statements_Only,Application_Acceptance_Date,ApplID
21213,,,0.0,Riparian,2006-04-20,S015969
21214,,,0.0,Riparian,2006-04-20,S015968
21215,1989-03-17,1996-05-24,3.0,,1987-11-13,A029135
21216,2006-04-12,,7.0,,2006-04-03,T031612
21217,1969-05-01,1975-08-12,48.7,,1967-05-03,A022782
21218,,,66.0,,2001-03-26,A031170
21219,,,0.0,Riparian,2006-04-18,S015972
21220,,,0.0,Riparian,2006-04-18,S015973
21221,,,0.0,,1967-06-08,S000825
21222,1964-06-01,2006-04-17,290.0,,1963-08-15,A021429C
21223,1964-06-01,2006-04-17,290.0,,1963-08-15,A021429A
21224,1964-06-01,2006-04-17,290.0,,1963-08-15,A021429B
21225,1964-06-01,1972-08-07,0.0,,1963-08-15,A021429
21226,,,0.0,,1972-01-01,S007989
21227,,,0.0,,1987-07-21,S013109
21228,,,0.0,,1990-08-31,S013492
21229,,,0.0,,1985-02-25,S011524
21230,,,0.0,,1970-01-01,S006258
21231,,,0.0,,1977-04-05,S009191
21232,,,0.0,,1967-01-01,S003078
21233,,,0.0,,1967-01-01,S003279
21234,,,0.0,,1967-07-03,S002411
21235,,,0.0,,1966-07-05,S000333
21236,,,0.0,,1977-04-08,S009198
21237,,,0.0,,1972-01-01,S007865
21238,,,0.0,,1967-05-12,S000657
21239,,,0.0,,1986-01-26,S007988
21240,,,0.0,,1977-04-05,S009190
21241,,,0.0,,2006-04-11,G193479
21242,1980-08-15,2006-04-11,20.0,,1979-10-17,A026116
21243,,,0.0,,1985-02-19,S011498
21244,,,0.0,,1983-03-09,S011101
21245,,,0.0,,1971-01-01,S006511
21246,,,0.0,,1967-01-01,S001873
21247,,,0.0,,1967-01-01,S002504
21248,,,0.0,,1971-01-01,S006532
21249,,,0.0,,1990-08-31,S013491
21250,,,0.0,,1990-05-07,S013425
21251,,,0.0,,1986-10-03,S012861
21252,,,0.0,,1986-05-21,S012452
21253,,,0.0,,1995-01-09,S014302
21254,,,0.0,,1967-01-01,S002906
21255,,,0.0,,1967-01-01,S002907
21256,,,0.0,,1967-01-01,S002719
21257,,,0.0,,1993-10-07,S014121
21258,,,0.0,,2000-08-22,S015059
21259,,,0.0,,1969-01-01,S004751
21260,,,0.0,,1967-05-31,S000773
21261,,,0.0,,1986-10-03,S012859
21262,,,1500.0,,1999-03-11,A030842
21263,,,0.0,,1990-01-09,S013325
21264,,,0.0,,1967-01-01,S001883
21265,,,0.0,,1997-03-25,S014772
21266,,,0.0,,1977-08-09,S009362
21267,,,0.0,,1967-01-01,S002338
21268,,,0.0,,1985-08-12,S012231
21269,,,0.0,,1983-12-06,S011376
21270,,,0.0,,1977-09-08,S009405
21271,,,0.0,,1975-01-01,S008498
21272,,,0.0,Riparian,2006-04-05,S015943
21273,1972-09-18,2006-04-05,3.0,,1971-11-22,A023927
21274,,,1290.0,,1990-03-27,A029707
21275,,,1080.0,,1990-08-31,A029811
21276,,,49.0,,1990-03-27,A029704
21277,,,700.0,,1990-03-27,A029703
21278,,,8.3,,1991-11-20,A030040
21279,,,0.0,,1967-01-01,S002523
21280,,,0.0,,1967-02-17,S000291
21281,,,0.0,,1973-01-01,S008085
21282,,,0.0,Riparian,2006-03-30,S015964
21283,,,0.0,Riparian,2006-03-30,S015965
21284,,,0.0,Riparian,2006-03-30,S015962
21285,,,0.0,Riparian,2006-03-30,S015963
21286,,2006-03-29,0.2,,2005-08-18,L031587
21287,,2018-04-04,1.4,,2005-10-28,L031600
21288,,2006-03-29,5.0,,2003-05-02,L031423
21289,,2006-03-29,2.1,,2003-05-02,L031422
21290,,2006-03-29,9.7,,2005-08-05,L031582
21291,,2006-03-29,7.0,,2003-05-02,L031424
21292,1978-03-08,2006-03-29,51.1,,1975-09-30,A024894
21293,1984-08-09,2006-03-29,12.2,,1984-01-23,A027955
21294,,,0.0,,1967-01-01,S001944
21295,,,0.0,,1970-01-01,S006281
21296,,,0.0,,1969-01-01,S004664
21297,,,0.0,,1967-01-01,S001945
21298,,,0.0,,1966-11-29,S000059
21299,,,0.0,,1983-08-24,S011302
21300,,,0.0,,1983-08-24,S011304
21301,2006-03-24,,12100.0,,2000-04-13,A031045
21302,2006-03-24,,12490.0,,2000-04-13,A031046
21303,2006-03-24,,2951.0,,1993-12-23,A030329
21304,2006-03-24,,21.0,,1993-12-23,A030328
21305,,2006-04-26,3.0,,2005-12-27,D031604
21306,2006-03-24,,414.0,,2000-04-13,A031044
21307,2006-03-24,,2500.0,,1993-12-23,A030327
21308,2006-03-24,,17709.0,,2000-04-13,A031048
21309,,,0.0,Riparian,2006-03-22,S015975
21310,,,0.0,,1994-02-01,S014146
21311,,,0.0,,1994-01-27,S014145
21312,,,0.0,,1994-02-01,S014147
21313,,,0.0,,2006-03-17,G193478
21314,1980-01-18,1986-03-13,80.0,,1979-02-26,A025929
21315,1987-01-15,,0.0,,1984-11-27,A028343
21316,1953-09-10,1958-07-15,0.0,,1953-03-02,A015213
21317,1975-04-09,1982-02-25,2.2,,1973-01-17,A024289
21318,,,0.0,,,S015956
21319,1994-02-28,2006-03-14,0.6,,1987-09-28,A029115
21320,1969-06-20,1974-07-03,0.0,,1968-08-28,A023118
21321,,,5.4,,2002-09-09,D031356
21322,,2006-03-10,6.8,,2005-08-25,D031589
21323,,,0.0,Riparian,2006-03-09,S015915
21324,,,0.0,Riparian,2006-03-08,S015931
21325,2006-03-08,,33600.0,,1996-04-18,A030531A
21326,,,0.0,Riparian,2006-03-07,S015932
21327,1959-11-13,1965-06-09,0.0,,1958-07-22,A018228
21328,1964-11-16,1969-01-31,9.0,,1964-05-11,A021769
21329,1969-08-25,1976-06-17,1.0,,1969-01-06,A023204
21330,1956-06-25,1962-04-16,0.0,,1955-06-03,A016404
21331,1962-07-03,1973-12-24,0.0,,1961-11-06,A020475
21332,1957-11-20,1965-06-09,0.0,,1955-07-07,A016456
21333,1979-08-15,,1010.0,,1976-07-21,A025109
21334,,,277500.0,,2003-03-10,A031401
21335,1985-07-24,,1000.0,,1983-10-25,A027907
21336,1947-08-26,1957-09-20,0.0,,1947-05-26,A011896
21337,1986-11-24,,700.0,,1985-06-18,A028481
21338,1931-05-28,1946-11-04,0.0,,1931-02-13,A006893
21339,1985-02-05,,1000.0,,1979-01-09,A025899
21340,1934-01-04,1946-11-04,0.0,,1933-11-02,A007731
21341,1939-06-29,1941-05-19,0.0,,1939-01-14,A009484
21342,1956-06-07,1960-03-10,0.0,,1955-09-12,A016594
21343,1951-11-13,1956-12-18,0.0,,1950-07-24,A013861
21344,,1995-09-27,9.0,,1995-09-13,D030480
21345,1991-02-21,2006-02-27,27.0,,1989-03-22,A029443
21346,,,25.0,,2001-05-03,A031181
21347,,2006-02-23,5.0,,2003-10-17,D031455
21348,,,0.0,"Riparian 
              Pre 1914",2006-02-17,S015917
21349,,,0.0,"Riparian 
              Pre 1914",2006-02-17,S015918
21350,,,0.0,,2006-02-14,G363794
21351,,,0.0,Other - Rain Water,2006-02-14,S015889
21352,1972-09-29,1979-06-04,21.0,,1972-04-11,A024026
21353,,,4500.0,,1927-07-30,A005646X04
21354,1968-09-10,1974-11-14,1.1,,1967-09-19,A022910
21355,1985-05-09,2006-01-24,0.1,,1982-07-28,A027458
21356,,,0.0,Riparian,2006-01-19,S015888
21357,,,60.0,,2000-06-05,A031058
21358,,,60.0,,1998-10-09,A030788
21359,,,0.0,Riparian,2006-11-13,S016004
21360,2006-01-12,,18.0,,1984-08-15,A028220
21361,,,0.0,,2001-01-11,G363717
21362,1985-06-28,2006-01-10,1.0,,1984-11-01,A028304
21363,1985-11-08,2006-01-10,0.5,,1984-03-22,A028049
21364,,2006-01-10,8.0,,2005-09-14,D031592
21365,,,0.0,Riparian,2006-01-10,S015921
21366,1985-11-08,2006-01-10,0.6,,1984-03-22,A028046
21367,,,0.0,Riparian,2006-01-10,S015920
21368,,,0.0,Pre 1914,2006-01-03,S015939
21369,,,0.0,Pre 1914,2006-01-03,S015938
21370,1985-06-12,2006-01-03,25.0,,1984-08-17,A028224
21371,,,0.0,Pre 1914,2006-01-03,S015941
21372,,,0.0,Pre 1914,2006-01-03,S015940
21373,,,0.0,Pre 1914,2006-01-03,S015937
21374,,,0.0,Riparian,1995-06-30,S014403
21375,1984-09-10,2005-12-28,13.4,,1975-09-30,A024892B
21376,,,0.0,Riparian,2005-12-27,S015847
21377,,,0.0,Riparian,2005-12-27,S015951
21378,,2005-12-22,3.1,,2003-04-17,L031420
21379,,2005-12-22,5.0,,2005-07-27,D031577
21380,,2000-09-07,2.0,,2000-07-25,D031082
21381,,2018-03-20,5.0,,2005-07-29,D031579
21382,,2018-03-20,1.0,,2005-08-05,D031581
21383,,2018-03-20,1.6,,2005-08-10,D031585
21384,,2018-03-20,8.5,,2005-08-10,D031584
21385,,2005-12-22,2.6,,2003-12-17,L031480
21386,,2005-12-21,4.0,,2004-03-19,L031494
21387,,2005-12-21,9.8,,2003-04-17,L031414
21388,,2005-12-21,0.3,,2005-08-01,D031580
21389,,2018-03-20,8.8,,2005-08-09,D031583
21390,,2000-03-27,10.0,,2000-01-21,D031006
21391,,2005-12-20,0.3,,2005-06-03,L031573
21392,,,15.0,,2000-02-29,A031020
21393,1917-01-18,1926-04-29,0.0,,1916-11-16,A000518
21394,1919-12-19,1923-04-21,36.7,,1919-03-31,A001226
21395,,2005-12-12,121.0,,1916-11-16,A000518A
21396,,2005-12-12,21.0,,1916-11-16,A000518B
21397,,,0.0,,2005-12-09,S015842
21398,1988-07-21,,0.0,,1985-12-18,A028669
21399,2005-12-07,,20.0,,1999-09-17,A030933
21400,1985-11-08,2005-12-07,0.4,,1984-03-22,A028057
21401,1985-09-27,2005-12-07,1.0,,1984-10-18,A028298
21402,1985-09-27,2005-12-07,0.7,,1984-11-26,A028329
21403,1985-09-27,2005-12-07,0.1,,1984-11-26,A028330
21404,1985-09-27,2005-12-07,0.2,,1984-11-26,A028328
21405,1985-08-19,2005-12-07,4.1,,1983-04-08,A027707
21406,1987-08-26,2005-12-06,79.0,,1985-11-08,A028617
21407,1967-01-06,1971-03-04,1.2,,1966-08-11,A022547
21408,,,0.0,,1996-09-03,A030566
21409,,1995-01-04,1.0,,1994-11-10,D030411
21410,,2000-08-10,3.0,,1990-01-12,D029643
21411,1988-07-25,,680.0,,1986-03-06,A028804
21412,1986-04-04,2005-11-23,1.2,,1985-07-01,A028499
21413,,,0.0,Riparian,2005-11-23,S015901
21414,,,0.0,Riparian,2005-11-23,S015900
21415,1986-04-04,2005-11-23,1.0,,1985-07-01,A028498
21416,,,10.0,,2001-07-12,A031207
21417,,,0.0,Riparian,2005-11-22,S015826
21418,,,30.0,,1998-07-30,A030738
21419,,2000-09-07,8.1,,1999-02-04,D030829
21420,1990-08-07,2005-11-21,19.0,,1986-11-19,A028939
21421,,,12.0,,2002-03-18,A031306
21422,1962-05-25,1967-04-10,0.0,,1961-10-23,A020447
21423,1982-05-03,2005-11-21,15.0,,1980-06-24,A026427
21424,,2005-11-06,2.3,,2005-08-22,D031588
21425,,,0.0,Riparian,2005-11-17,S016164
21426,,,0.0,Riparian,2005-11-17,S016167
21427,1991-10-22,,0.7,,1988-08-25,A029330
21428,,,0.0,Riparian,2005-11-17,S016166
21429,,1990-08-24,0.0,,1933-09-12,A007669B
21430,,1998-10-29,4.0,,1998-08-06,D030743
21431,,,0.0,Riparian,2005-11-17,S016165
21432,1940-02-19,1956-03-21,0.0,,1939-08-15,A009697
21433,,,387.0,,1996-06-03,A030544
21434,1989-06-27,2005-11-09,0.3,,1988-09-20,A029336
21435,1989-08-10,2005-11-09,15.0,,1987-10-06,A029122
21436,1996-05-28,2005-11-08,4.5,,1992-12-09,A030197
21437,2005-11-08,,33.0,,2003-12-23,A031484
21438,1991-11-07,2005-11-07,2.1,,1990-08-21,A029803
21439,,2002-05-06,3.0,,1967-06-15,A022821B
21440,1971-03-30,1976-09-07,10.0,,1970-07-14,A023555
21441,1960-07-05,1963-06-06,0.0,,1959-07-13,A018854
21442,1959-03-30,1965-03-10,0.0,,1956-08-09,A017224
21443,1921-12-19,1923-02-28,0.0,,1921-02-07,A002192
21444,1980-08-21,1986-03-06,0.1,,1979-08-22,A026069
21445,1927-11-14,1929-03-14,0.0,,1927-09-07,A005678
21446,1947-03-25,1951-07-10,0.0,,1946-09-10,A011543
21447,1961-02-15,1974-08-16,0.0,,1959-11-24,A019098
21448,1954-12-17,1957-08-09,0.0,,1954-03-22,A015790
21449,1962-08-07,1992-08-13,0.0,,1992-08-13,A020627C
21450,,,0.0,Riparian,2005-11-04,S015865
21451,1984-10-30,,0.0,,1982-04-27,A027305
21452,1923-10-10,1926-05-12,0.0,,1923-02-02,A003248
21453,1930-08-14,1933-08-01,0.0,,1929-01-29,A006173
21454,1957-02-28,1961-02-15,0.0,,1956-01-25,A016851
21455,1953-11-19,1965-05-05,0.0,,1953-08-04,A015449
21456,1943-12-09,1955-07-28,0.0,,1943-08-09,A010693
21457,,,0.0,Riparian,2005-11-01,S015820
21458,,,0.0,,,NJ000032
21459,,,0.0,,2005-10-28,G561842L003
21460,,,0.0,,,S015856
21461,,,0.0,,,NJ000030
21462,1989-03-17,2005-10-18,97.0,,1987-04-29,A029017
21463,,,0.0,Pre 1914,2005-10-17,S015858
21464,,,0.0,Pre 1914,2005-10-17,S015857
21465,,,0.0,Pre 1914,2005-10-17,S015861
21466,,,0.0,Pre 1914,2005-10-17,S015859
21467,,,0.0,Pre 1914,2005-10-17,S015860
21468,,,0.0,,1994-12-12,S014291
21469,,,462.0,,1998-04-21,A030697
21470,,,0.0,Pre 1914,2005-10-07,S015825
21471,1916-08-17,1919-09-12,480.0,,1916-04-28,A000322
21472,,,0.0,Pre 1914,2005-10-06,S015909
21473,,,65.0,,1998-12-15,A030827
21474,,,0.0,Pre 1914,2005-09-19,S015870
21475,1976-07-30,1980-02-15,3.7,,1974-02-08,A024548
21476,1980-09-12,1986-02-04,2.0,,1980-03-25,A026264
21477,,,8.0,,2002-03-07,A031303
21478,1978-01-09,1983-04-15,0.0,,1976-08-19,A025131
21479,,,0.0,Riparian,2005-09-14,S015838
21480,1967-11-30,1970-03-11,0.0,,1967-04-28,A022777
21481,,,30.0,,2001-06-19,A031202
21482,1959-12-11,1965-08-31,0.0,,1959-04-27,A018671
21483,,,0.0,"Riparian 
              Pre 1914",2005-09-14,S015876
21484,1974-09-25,1978-06-15,6.0,,1972-10-02,A024197
21485,,,0.0,Riparian,2005-09-14,S015839
21486,1982-09-24,2005-09-13,3.8,,1980-03-03,A026243
21487,,,98.0,,1999-11-22,A030990
21488,,,15.0,,2002-09-25,A031361
21489,,,1288000.0,,1990-11-13,A029855
21490,1977-01-18,1981-10-14,1100.0,,1972-04-17,A024045
21491,1947-06-19,1951-06-30,0.0,,1947-04-02,A011809
21492,1947-09-19,1951-06-30,0.0,,1947-04-17,A011826
21493,,,0.0,Riparian,2005-09-06,S015821
21494,1973-08-27,1979-04-09,9.3,,1972-06-26,A024102
21495,,,10000.0,,,X002915
21496,1951-07-20,2005-08-31,20000.0,,1949-06-02,A013130
21497,1976-06-23,2005-08-31,11000.0,,1971-04-12,A023757
21498,1954-03-25,2005-08-31,31900.0,,1950-07-31,A013873
21499,1922-08-22,1932-03-29,0.0,,1921-02-21,A002226
21500,,,0.0,Riparian,2005-08-29,S015933
21501,,,113.5,,2005-08-29,G193462
21502,,,51.8,,2005-08-29,G193465
21503,,,303.9,,2005-08-29,G193464
21504,,,242.8,,2005-08-29,G193463
21505,1949-04-29,1954-11-19,0.0,,1948-03-24,A012435
21506,,,98.0,,1998-10-15,A030801
21507,1950-10-23,1956-12-26,0.0,,1949-11-01,A013438
21508,,,72397.0,,2000-12-27,A031520
21509,,,0.0,,2005-08-22,G332979L001
21510,,,0.0,,2005-08-22,G332981L002
21511,,,0.0,,2005-08-22,G332980L001
21512,,,0.0,,2005-07-01,G332975
21513,,,0.0,,2005-07-01,G332978
21514,,,0.0,,2005-08-19,G332977
21515,,,0.0,,2005-07-01,G332976
21516,,,0.0,,2005-08-19,G332993
21517,,,0.0,,2005-08-19,G332994
21518,,,0.0,Riparian,2005-08-18,S015954
21519,,,0.0,,1982-04-13,G561546L003
21520,1979-10-25,,18.4,,1979-02-02,A025914
21521,1980-08-15,1985-12-30,0.2,,1979-12-26,A026153
21522,,,0.0,,1980-07-01,G560170
21523,1959-07-06,1967-06-05,0.0,,1958-09-04,A018302
21524,1978-06-15,1984-02-24,1.0,,1975-10-14,A024901
21525,,,0.0,Riparian,2005-08-09,S015911
21526,1962-03-22,1967-04-10,0.0,,1961-08-15,A020351
21527,,2005-08-09,2.8,,2003-12-17,D031475
21528,1930-04-05,1933-07-15,0.0,,1930-01-25,A006544
21529,,2005-08-09,1.5,,2003-12-17,D031477
21530,,2005-08-09,9.0,,2003-12-17,D031476
21531,,2005-08-09,0.4,,2005-04-20,D031569
21532,1923-05-28,1933-04-10,0.0,,1922-07-28,A002960
21533,1946-01-15,1952-01-28,0.0,,1945-09-04,A011141
21534,1955-02-28,1958-07-02,0.0,,1954-01-18,A015689
21535,,,687.0,,2003-01-24,A031389
21536,1947-07-29,1959-01-28,0.0,,1946-06-10,A011426
21537,2005-08-05,,49.0,,2000-06-20,A031074
21538,1926-09-22,1932-06-13,0.0,,1926-07-07,A005089
21539,1985-06-28,1998-10-20,4.8,,1983-07-26,A027812
21540,1959-07-06,1962-04-16,0.0,,1955-08-23,A016542
21541,,2005-08-05,9.5,,2002-07-01,L031340
21542,1954-09-23,1986-04-30,1.4,,1953-11-27,A015621
21543,1979-10-23,1992-03-12,5.7,,1974-07-03,A024634
21544,,2005-08-04,5.0,,2002-07-02,L031343
21545,1995-08-07,,454.0,,1991-05-21,A029961
21546,,2005-08-05,10.0,,2002-07-01,L031342
21547,1957-02-18,1965-06-07,0.0,,1955-12-19,A016800
21548,,,0.0,,2004-02-24,D031492
21549,,2005-08-03,8.0,,2002-12-16,D031376
21550,1957-03-21,1963-07-18,0.0,,1956-04-17,A017010
21551,1971-11-08,1974-01-25,0.0,,1971-06-30,A023818
21552,,2005-08-05,4.9,,2005-06-13,D031574
21553,1923-09-17,1926-03-30,0.0,,1922-12-21,A003189
21554,1984-03-28,1991-02-08,0.0,,1983-09-15,A027871
21555,,,0.0,Riparian,2005-08-03,S015945
21556,1963-06-05,1969-04-04,0.0,,1954-10-14,A016092
21557,1955-10-31,1978-07-24,6.0,,1953-11-27,A015623
21558,1915-11-01,1945-02-19,0.0,,1915-04-02,A000027A
21559,1947-10-22,1978-07-24,13.2,,1946-01-21,A011264
21560,1982-05-18,1989-04-28,23.6,,1980-10-16,A026577
21561,,,60.0,,1998-10-09,A030789
21562,1974-10-18,1978-06-12,13.0,,1972-08-21,A024152
21563,1958-12-22,1963-07-18,0.0,,1957-09-10,A017818
21564,1942-03-23,1944-04-11,0.0,,1942-01-30,A010380
21565,1980-02-15,,65.0,,1978-09-15,A025826B
21566,,,0.0,Riparian,2005-07-25,S015936
21567,,,0.0,,1982-05-10,G330152L001
21568,,,0.0,,1981-07-07,G331317L001
21569,,,0.0,,1983-03-23,G332068L001
21570,1938-12-13,1942-12-21,0.0,,1938-02-04,A009231
21571,,,0.0,,1990-05-02,A029736
21572,1948-03-30,1959-03-24,9.0,,1947-07-21,A012001
21573,1952-03-14,1957-02-17,0.0,,1951-10-29,A014538
21574,1953-06-29,1957-02-25,0.0,,1953-03-03,A015220
21575,,,0.0,,,S015878
21576,,2005-07-14,1.0,,2005-05-25,D031571
21577,1942-10-01,1948-04-13,0.0,,1942-08-10,A010522
21578,1957-05-20,1962-04-16,0.0,,1956-05-10,A017085
21579,,,7.0,,1984-05-09,A028129
21580,1975-02-24,1979-01-12,0.0,,1972-07-24,A024127
21581,1971-06-17,1979-05-15,0.0,,1970-03-20,A023472
21582,1956-10-31,1965-06-14,0.0,,1955-08-10,A016513
21583,,,0.0,,1991-07-01,A029973
21584,1937-03-08,1942-06-17,0.0,,1937-01-02,A008867
21585,1981-09-21,,49.0,,1979-11-08,A026125
21586,1983-04-13,1991-03-19,3.8,,1981-10-09,A027039
21587,,,0.0,"Riparian 
              Pre 1914",2005-07-13,S015880
21588,1950-07-19,1956-04-24,0.0,,1950-04-12,A013686
21589,1977-12-09,1983-02-11,4.0,,1976-07-29,A025120
21590,1953-11-19,1958-05-12,0.0,,1953-07-31,A015442
21591,1938-11-07,1957-08-09,0.0,,1937-10-02,A009133
21592,,,0.0,Riparian,,S015882
21593,1960-08-02,1965-11-01,0.0,,1960-01-04,A019167
21594,1932-11-23,1938-12-20,0.0,,1932-05-21,A007260
21595,1978-12-19,1990-02-13,4.7,,1978-03-28,A025704
21596,1951-11-13,1959-04-09,0.0,,1951-04-11,A014247
21597,1959-01-16,1964-03-20,6.0,,1958-08-14,A018268
21598,1950-03-13,1956-04-24,2.0,,1949-04-05,A013021
21599,1953-02-17,1971-04-02,0.0,,1951-04-04,A014227
21600,1931-05-04,1970-06-26,0.0,,1930-03-05,A006584
21601,1952-01-28,1959-11-17,0.0,,1951-08-28,A014448
21602,1916-06-13,1919-09-12,1.0,,1916-04-28,A000321
21603,,,0.0,,1992-05-27,G363204
21604,,,0.0,Riparian,2005-07-11,S015862
21605,1949-06-22,1956-07-03,0.0,,1948-11-22,A012833
21606,,,0.0,,1994-07-05,G561773
21607,,,160.0,,2005-07-08,A031576
21608,1966-04-05,1972-03-22,11.0,,1965-04-28,A022112
21609,1966-04-05,1972-03-22,0.0,,1965-04-28,A022113
21610,,1998-06-30,10.0,,1997-12-22,D030666
21611,1977-08-02,1984-05-02,2.2,,1974-06-06,A024618
21612,1961-08-21,1966-04-06,0.0,,1960-09-29,A019760
21613,,,0.0,Riparian,2005-07-06,S015877
21614,,1999-08-16,9.0,,1999-07-28,D030923
21615,1931-05-01,1941-03-24,0.0,,1924-06-25,A004048
21616,1971-06-21,1976-04-23,2.0,,1970-05-19,A023509
21617,,2000-03-27,1.3,,2000-01-21,D031010
21618,1959-07-29,1970-03-18,0.0,,1958-09-24,A018340
21619,,,0.0,Riparian,2005-07-05,S015887
21620,,,0.0,Riparian,2005-07-05,S015885
21621,1968-04-09,1974-02-26,6.0,,1967-06-26,A022835
21622,1954-03-25,1971-03-04,0.0,,1953-10-05,A015565
21623,,,0.0,Riparian,2005-07-05,S015886
21624,1966-11-01,1969-02-07,0.0,,1966-04-07,A022444
21625,,,0.0,Riparian,2005-07-05,S015946
21626,,,0.0,Riparian,2005-07-05,S015916
21627,,,0.0,,1986-06-18,G561266
21628,,,0.0,,2005-07-01,G561841L003
21629,,,0.0,,1982-06-02,G561164
21630,,,0.0,,2005-07-01,G332974
21631,,,0.0,,1985-04-05,G560813
21632,,,0.0,Pre 1914,2005-07-01,S015913
21633,,,0.0,Pre 1914,2005-07-01,S015907
21634,,,0.0,Pre 1914,2005-07-01,S015914
21635,,,0.0,,2005-07-01,G332973
21636,,,0.0,Riparian,2005-07-01,S015833
21637,,,0.0,,2005-06-30,G193461
21638,,,0.0,,1982-04-13,G561184
21639,,,0.0,,1981-08-31,G561258
21640,,,0.0,,1981-08-31,G561290
21641,,,0.0,,1982-04-13,G560458
21642,,,0.0,,2005-06-30,G561840L003
21643,,,0.0,,1981-08-31,G560438
21644,,,0.0,,2005-06-30,G193460
21645,1928-05-08,1932-03-14,0.0,,1927-10-17,A005722
21646,,,0.0,Riparian,2005-06-29,S015953
21647,,,0.0,,1983-06-29,G360742L001
21648,,,92300.0,,1996-04-18,A030531B
21649,,,0.0,,1971-01-01,S007771
21650,,,0.0,,1967-01-01,S001822
21651,,,0.0,,1971-01-01,S007781
21652,,,0.0,,1977-11-21,S009466
21653,,,0.0,,2005-06-27,G561839L003
21654,,,0.0,,2005-06-27,G561838L003
21655,,,0.0,,1967-01-01,S001814
21656,,,0.0,,1983-04-19,G331624
21657,1957-02-18,1965-06-07,0.0,,1956-02-15,A016896
21658,,,0.0,,,G363605
21659,,,0.0,,2005-06-22,G332987
21660,1939-12-05,1953-03-05,0.0,,1939-07-11,A009659
21661,,,0.0,,2005-06-22,G332991
21662,1966-09-06,1971-03-22,0.0,,1965-06-16,A022200
21663,,,0.0,,,G332989
21664,1971-09-20,2005-06-22,47.0,,1971-03-08,A023719
21665,,,0.0,,2005-06-22,G363785L001
21666,1957-11-04,1971-03-22,0.0,,1956-12-07,A017383
21667,,,0.0,,2005-06-22,G332988
21668,,,0.0,,2005-06-22,G332990
21669,,,0.0,,2005-06-22,G363784L001
21670,1983-11-03,1990-04-19,0.0,,1983-03-15,A027690
21671,1969-03-07,1974-07-08,0.0,,1967-06-26,A022833
21672,,,0.0,,2005-06-22,G332992
21673,1983-03-23,2005-06-22,21.5,,1981-07-08,A026907
21674,1982-05-19,1988-02-17,3.0,,1981-07-08,A026909
21675,,,0.0,,2005-06-20,G363792L001
21676,1950-11-27,1959-03-24,0.0,,1949-08-10,A013290
21677,1937-08-10,1941-12-03,0.0,,1937-06-24,A009019
21678,1947-08-29,1952-03-24,0.0,,1947-05-15,A011880
21679,1924-05-19,1926-05-21,0.0,,1924-01-17,A003802
21680,,,0.0,,2005-06-20,G363790L001
21681,,,0.0,,2005-06-20,G363789L001
21682,,,0.0,Riparian,2005-06-20,S015828
21683,,,0.0,,2005-06-20,G363786L001
21684,,,0.0,,2005-06-20,G363791L001
21685,,,0.0,,2005-06-20,G363788L001
21686,,,0.0,,2005-06-20,G363787L001
21687,,,0.0,,1983-07-06,G561013
21688,,2000-03-29,7.4,,1999-11-22,D030985
21689,,,0.0,,2005-06-16,G363778L001
21690,1995-03-13,2005-06-15,46.0,,1989-02-27,A029416
21691,,,0.0,Riparian,2005-06-15,S015869
21692,,,56000.0,,1997-08-20,A030638
21693,1974-02-27,1979-04-09,0.0,,1972-10-16,A024208
21694,,,0.0,,2005-06-13,S015819
21695,1959-04-09,1965-01-14,0.0,,1958-08-27,A018292
21696,,1991-04-26,0.3,,1982-05-06,A027326A
21697,1952-08-28,1960-12-27,0.0,,1952-05-29,A014834
21698,1983-12-23,2005-06-13,5.5,,1982-12-31,A027620
21699,1992-10-27,2005-06-13,162446.0,,1990-08-17,A029797
21700,,,0.0,,1991-10-02,G363148
21701,,,0.0,,2005-06-09,G193459
21702,1989-11-27,,81.0,,1988-02-26,A029198
21703,,,0.0,,1982-06-12,G561455
21704,1969-09-19,1978-04-04,0.9,,1969-02-27,A023242
21705,,,10.0,,2002-09-09,D031357
21706,,,14.8,,1997-10-10,A030650
21707,1922-05-15,1933-02-23,0.0,,1921-07-20,A002448
21708,1949-06-22,1957-11-20,0.0,,1948-02-03,A012294
21709,1949-03-28,1956-12-17,0.0,,1948-02-03,A012291
21710,1963-09-20,1970-03-12,0.0,,1962-05-01,A020761
21711,,,36.4,,2005-06-08,G193456
21712,1951-04-23,1957-10-11,2.0,,1950-10-16,A013999
21713,1949-03-16,1957-06-10,0.0,,1948-02-03,A012293
21714,1935-08-08,1942-03-13,0.0,,1935-05-27,A008345
21715,1949-05-23,1957-06-10,0.0,,1948-02-03,A012292
21716,1984-02-03,1991-02-28,0.2,,1983-09-15,A027873
21717,,,0.0,,2005-06-07,G363783
21718,,,0.0,,1999-05-12,S015271
21719,,,0.0,,2005-06-07,G363781
21720,1983-08-18,,23.0,,1975-03-27,A024789B
21721,,,0.0,,1967-01-01,S003204
21722,,,0.0,,1975-01-01,S008638
21723,,,0.0,,1989-01-12,S013337
21724,,,0.0,,1975-01-01,S008647
21725,,,0.0,,1975-01-01,S008620
21726,,,0.0,,2005-06-07,G363782
21727,1962-04-18,1967-05-19,0.0,,1961-12-29,A020544
21728,,,0.0,,1982-04-20,G362349
21729,1971-09-20,1975-12-31,157.4,,1971-04-14,A023760
