,question,answer,ApplID,Report_ID
31,I have reviewed my water right certificate,Yes,L032279,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372235
32,I have reviewed my water right certificate,Yes,L032472,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372415
33,I have reviewed my water right certificate,Yes,D032252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372035
34,I have reviewed my water right certificate,Yes,D032749,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372217
35,I have reviewed my water right certificate,Yes,D032334,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371612
36,I have reviewed my water right certificate,Yes,D032534,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371558
37,I have reviewed my water right certificate,Yes,L032271,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372308
38,I have reviewed my water right certificate,Yes,L032670,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339083
39,I have reviewed my water right certificate,Yes,L032674,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339423
40,I have reviewed my water right certificate,Yes,L032672,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339421
41,I have reviewed my water right certificate,Yes,D032235,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371655
42,I have reviewed my water right certificate,Yes,L032685,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372348
43,I have reviewed my water right certificate,Yes,D032664,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372124
44,I have reviewed my water right certificate,Yes,L032772,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372452
45,I have reviewed my water right certificate,Yes,D032336,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372085
46,I have reviewed my water right certificate,Yes,L032669,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339103
47,I have reviewed my water right certificate,Yes,D032633,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372123
48,I have reviewed my water right certificate,Yes,D032648,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371943
49,I have reviewed my water right certificate,Yes,L032556,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372510
50,I have reviewed my water right certificate,Yes,L032554,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372347
51,I have reviewed my water right certificate,Yes,L032288,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372310
52,I have reviewed my water right certificate,Yes,L032553,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372378
53,I have reviewed my water right certificate,Yes,L032555,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372413
54,I have reviewed my water right certificate,Yes,D032650,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371940
55,I have reviewed my water right certificate,Yes,L032668,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339085
56,I have reviewed my water right certificate,Yes,L032667,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339033
57,I have reviewed my water right certificate,Yes,L032673,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339422
58,I have reviewed my water right certificate,Yes,L032671,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339420
59,I have reviewed my water right certificate,Yes,L032675,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339424
60,I have reviewed my water right certificate,Yes,L032527,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372451
61,I have reviewed my water right certificate,Yes,L032737,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372513
62,I have reviewed my water right certificate,Yes,L032506,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372482
63,I have reviewed my water right certificate,Yes,L032736,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372306
64,I have reviewed my water right certificate,Yes,D032159,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371646
65,I have reviewed my water right certificate,Yes,L032185,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372499
66,I have reviewed my water right certificate,Yes,D032688,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371941
67,I have reviewed my water right certificate,Yes,D032531,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371559
68,I have reviewed my water right certificate,Yes,D032175,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371926
69,I have reviewed my water right certificate,Yes,D032266,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372083
70,I have reviewed my water right certificate,Yes,L032515,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372349
71,I have reviewed my water right certificate,Yes,L032515,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=334053
72,I have reviewed my water right certificate,Yes,D032214,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372116
73,I have reviewed my water right certificate,Yes,H032565,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372220
74,I have reviewed my water right certificate,Yes,D032179,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371651
75,I have reviewed my water right certificate,Yes,D032666,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371562
76,I have reviewed my water right certificate,Yes,L032170,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381695
77,I have reviewed my water right certificate,Yes,L032170,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372377
78,I have reviewed my water right certificate,Yes,L032170,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381696
79,I have reviewed my water right certificate,Yes,L032170,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323959
80,I have reviewed my water right certificate,Yes,L032170,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324767
81,I have reviewed my water right certificate,Yes,L032170,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325397
82,I have reviewed my water right certificate,Yes,L032170,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325856
83,I have reviewed my water right certificate,Yes,D032392,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371841
84,I have reviewed my water right certificate,Yes,D032392,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323755
85,I have reviewed my water right certificate,Yes,H032546,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372230
86,I have reviewed my water right certificate,Yes,H032546,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323843
87,I have reviewed my water right certificate,Yes,H032546,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324673
88,I have reviewed my water right certificate,Yes,L032160,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372508
89,I have reviewed my water right certificate,Yes,D032125,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323406
90,I have reviewed my water right certificate,Yes,D032125,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324305
91,I have reviewed my water right certificate,Yes,D032125,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325035
92,I have reviewed my water right certificate,Yes,D032125,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325596
93,I have reviewed my water right certificate,Yes,D032039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371927
94,I have reviewed my water right certificate,Yes,D032039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323232
95,I have reviewed my water right certificate,Yes,L032209,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372500
96,I have reviewed my water right certificate,Yes,L032209,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333840
97,I have reviewed my water right certificate,Yes,L032161,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372298
98,I have reviewed my water right certificate,Yes,D032082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372210
99,I have reviewed my water right certificate,Yes,D032082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323494
100,I have reviewed my water right certificate,Yes,L032124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323973
101,I have reviewed my water right certificate,Yes,L032124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324777
102,I have reviewed my water right certificate,Yes,L032124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336484
103,I have reviewed my water right certificate,Yes,L032124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325406
104,I have reviewed my water right certificate,Yes,L032124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325865
105,I have reviewed my water right certificate,Yes,L032090,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372256
106,I have reviewed my water right certificate,Yes,L032090,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323993
107,I have reviewed my water right certificate,Yes,L032177,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372401
108,I have reviewed my water right certificate,Yes,L032177,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323858
109,I have reviewed my water right certificate,Yes,L032086,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372395
110,I have reviewed my water right certificate,Yes,L032086,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323958
111,I have reviewed my water right certificate,Yes,L032086,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324766
112,I have reviewed my water right certificate,Yes,L032086,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325396
113,I have reviewed my water right certificate,Yes,L032086,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325855
114,I have reviewed my water right certificate,Yes,L032084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372374
115,I have reviewed my water right certificate,Yes,L032084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323859
116,I have reviewed my water right certificate,Yes,L032084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324687
117,I have reviewed my water right certificate,Yes,L032084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325326
118,I have reviewed my water right certificate,Yes,L032084,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325790
119,I have reviewed my water right certificate,Yes,L032083,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372445
120,I have reviewed my water right certificate,Yes,L032083,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323945
121,I have reviewed my water right certificate,Yes,L032083,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324754
122,I have reviewed my water right certificate,Yes,L032083,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325384
123,I have reviewed my water right certificate,Yes,L032083,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325843
124,I have reviewed my water right certificate,Yes,L032087,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372506
125,I have reviewed my water right certificate,Yes,L032087,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324037
126,I have reviewed my water right certificate,Yes,L032087,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324833
127,I have reviewed my water right certificate,Yes,L032087,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325459
128,I have reviewed my water right certificate,Yes,L032087,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325906
129,I have reviewed my water right certificate,Yes,L032085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372286
130,I have reviewed my water right certificate,Yes,L032085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324067
131,I have reviewed my water right certificate,Yes,L032085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324856
132,I have reviewed my water right certificate,Yes,L032085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325478
133,I have reviewed my water right certificate,Yes,L032085,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325922
134,I have reviewed my water right certificate,Yes,D032244,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371765
135,I have reviewed my water right certificate,Yes,D032244,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323660
136,I have reviewed my water right certificate,Yes,L032049,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323864
137,I have reviewed my water right certificate,Yes,D032249,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371936
138,I have reviewed my water right certificate,Yes,D032249,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323834
139,I have reviewed my water right certificate,Yes,L032061,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372442
140,I have reviewed my water right certificate,Yes,L032061,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=334895
141,I have reviewed my water right certificate,Yes,L032061,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=334890
142,I have reviewed my water right certificate,Yes,L032061,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323952
143,I have reviewed my water right certificate,Yes,L032061,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324760
144,I have reviewed my water right certificate,Yes,L032061,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325390
145,I have reviewed my water right certificate,Yes,L032061,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325849
146,I have reviewed my water right certificate,Yes,H032522,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372222
147,I have reviewed my water right certificate,Yes,H032522,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323846
148,I have reviewed my water right certificate,Yes,H032522,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324676
149,I have reviewed my water right certificate,Yes,D032181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371929
150,I have reviewed my water right certificate,Yes,D032181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323227
151,I have reviewed my water right certificate,Yes,D032181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324151
152,I have reviewed my water right certificate,Yes,D032181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324915
153,I have reviewed my water right certificate,Yes,D032181,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325522
154,I have reviewed my water right certificate,Yes,D032287,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371707
155,I have reviewed my water right certificate,Yes,D032287,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323217
156,I have reviewed my water right certificate,Yes,D032287,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324141
157,I have reviewed my water right certificate,Yes,D032287,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324905
158,I have reviewed my water right certificate,Yes,D030993,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323214
159,I have reviewed my water right certificate,Yes,D030993,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324138
160,I have reviewed my water right certificate,Yes,D030993,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324903
161,I have reviewed my water right certificate,Yes,D032188,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371759
162,I have reviewed my water right certificate,Yes,D032188,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323653
163,I have reviewed my water right certificate,Yes,D032188,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324510
164,I have reviewed my water right certificate,Yes,D032188,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325195
165,I have reviewed my water right certificate,Yes,D032188,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325697
166,I have reviewed my water right certificate,Yes,L032183,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372477
167,I have reviewed my water right certificate,Yes,L032183,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324008
168,I have reviewed my water right certificate,Yes,D032206,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371554
169,I have reviewed my water right certificate,Yes,D032206,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323414
170,I have reviewed my water right certificate,Yes,D032166,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372120
171,I have reviewed my water right certificate,Yes,D032166,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323235
172,I have reviewed my water right certificate,Yes,D032166,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324158
173,I have reviewed my water right certificate,Yes,D032166,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324922
174,I have reviewed my water right certificate,Yes,D032166,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=335083
175,I have reviewed my water right certificate,Yes,D032166,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325529
176,I have reviewed my water right certificate,Yes,D032248,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371934
177,I have reviewed my water right certificate,Yes,D032210,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371760
178,I have reviewed my water right certificate,Yes,D032210,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323237
179,I have reviewed my water right certificate,Yes,D032210,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324160
180,I have reviewed my water right certificate,Yes,D032210,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324924
181,I have reviewed my water right certificate,Yes,D032210,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325530
182,I have reviewed my water right certificate,Yes,D032187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=372114
183,I have reviewed my water right certificate,Yes,D032187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323493
184,I have reviewed my water right certificate,Yes,D032187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324377
185,I have reviewed my water right certificate,Yes,D032187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325094
186,I have reviewed my water right certificate,Yes,D032187,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=325631
187,I have reviewed my water right certificate,Yes,D032464,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371647
188,I have reviewed my water right certificate,Yes,D032464,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323570
189,I have reviewed my water right certificate,Yes,D032464,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324438
190,I have reviewed my water right certificate,Yes,D032240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=371937
191,I have reviewed my water right certificate,Yes,D032240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=323659
192,I have reviewed my water right certificate,Yes,D032240,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=324516
