,question,answer,ApplID,Report_ID
16,Local Agency,Submitter does not report to a local agency.,G361738,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82869
17,Local Agency,Submitter does not report to a local agency.,G361703,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248110
18,Local Agency,Submitter does not report to a local agency.,G361703,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220221
19,Local Agency,Submitter does not report to a local agency.,G361703,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169545
20,Local Agency,Submitter does not report to a local agency.,G361703,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125210
21,Local Agency,Submitter does not report to a local agency.,G361703,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109180
22,Local Agency,Submitter does not report to a local agency.,G363793,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248388
23,Local Agency,Submitter does not report to a local agency.,G363793,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220267
24,Local Agency,Submitter does not report to a local agency.,G363793,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169742
25,Local Agency,Submitter does not report to a local agency.,G363793,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=149087
26,Local Agency,Submitter does not report to a local agency.,G363793,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124186
27,Local Agency,Submitter does not report to a local agency.,G363793,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108100
28,Local Agency,Submitter does not report to a local agency.,G363238,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248242
29,Local Agency,Submitter does not report to a local agency.,G363238,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220533
30,Local Agency,Submitter does not report to a local agency.,G363238,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168750
31,Local Agency,Submitter does not report to a local agency.,G363238,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124440
32,Local Agency,Submitter does not report to a local agency.,G363238,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108363
33,Local Agency,Submitter does not report to a local agency.,G363799,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248392
34,Local Agency,Submitter does not report to a local agency.,G363799,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220822
35,Local Agency,Submitter does not report to a local agency.,G363799,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169744
36,Local Agency,Submitter does not report to a local agency.,G363799,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=149089
37,Local Agency,Submitter does not report to a local agency.,G363799,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125073
38,Local Agency,Submitter does not report to a local agency.,G363799,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109038
39,Local Agency,Submitter does not report to a local agency.,G363798,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248391
40,Local Agency,Submitter does not report to a local agency.,G363798,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220637
41,Local Agency,Submitter does not report to a local agency.,G363798,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169743
42,Local Agency,Submitter does not report to a local agency.,G363798,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=149088
43,Local Agency,Submitter does not report to a local agency.,G363798,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124188
44,Local Agency,Submitter does not report to a local agency.,G363798,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108102
45,Local Agency,Submitter does not report to a local agency.,G362421,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248133
46,Local Agency,Submitter does not report to a local agency.,G362421,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219534
47,Local Agency,Submitter does not report to a local agency.,G362421,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169191
48,Local Agency,Submitter does not report to a local agency.,G362421,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125036
49,Local Agency,Submitter does not report to a local agency.,G362421,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108999
50,Local Agency,Submitter does not report to a local agency.,G361995,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248117
51,Local Agency,Submitter does not report to a local agency.,G361995,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220779
52,Local Agency,Submitter does not report to a local agency.,G361995,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169001
53,Local Agency,Submitter does not report to a local agency.,G361995,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125212
54,Local Agency,Submitter does not report to a local agency.,G361995,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109182
55,Local Agency,Submitter does not report to a local agency.,G363143,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248226
56,Local Agency,Submitter does not report to a local agency.,G363143,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220168
57,Local Agency,Submitter does not report to a local agency.,G363143,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168746
58,Local Agency,Submitter does not report to a local agency.,G363143,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124840
59,Local Agency,Submitter does not report to a local agency.,G363143,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108783
60,Local Agency,Submitter does not report to a local agency.,G362448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248139
61,Local Agency,Submitter does not report to a local agency.,G362448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219719
62,Local Agency,Submitter does not report to a local agency.,G362448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169192
63,Local Agency,Submitter does not report to a local agency.,G362448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125400
64,Local Agency,Submitter does not report to a local agency.,G362448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109375
65,Local Agency,Submitter does not report to a local agency.,G362845,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248189
66,Local Agency,Submitter does not report to a local agency.,G362845,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220601
67,Local Agency,Submitter does not report to a local agency.,G362845,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168809
68,Local Agency,Submitter does not report to a local agency.,G362845,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125411
69,Local Agency,Submitter does not report to a local agency.,G362845,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109386
70,Local Agency,Submitter does not report to a local agency.,G363779,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248383
71,Local Agency,Submitter does not report to a local agency.,G363779,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=181628
72,Local Agency,Submitter does not report to a local agency.,G363779,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=181627
73,Local Agency,Submitter does not report to a local agency.,G363779,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169583
74,Local Agency,Submitter does not report to a local agency.,G363779,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124744
75,Local Agency,Submitter does not report to a local agency.,G363779,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82748
76,Local Agency,Submitter does not report to a local agency.,G363020,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248206
77,Local Agency,Submitter does not report to a local agency.,G363020,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219477
78,Local Agency,Submitter does not report to a local agency.,G363020,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169660
79,Local Agency,Submitter does not report to a local agency.,G363020,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124640
80,Local Agency,Submitter does not report to a local agency.,G363020,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83334
81,Local Agency,Submitter does not report to a local agency.,G363455,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248277
82,Local Agency,Submitter does not report to a local agency.,G363455,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220616
83,Local Agency,Submitter does not report to a local agency.,G363455,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169024
84,Local Agency,Submitter does not report to a local agency.,G363455,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125061
85,Local Agency,Submitter does not report to a local agency.,G363455,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109025
86,Local Agency,Submitter does not report to a local agency.,G363702,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248365
87,Local Agency,Submitter does not report to a local agency.,G363702,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220074
88,Local Agency,Submitter does not report to a local agency.,G363702,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169033
89,Local Agency,Submitter does not report to a local agency.,G363702,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125068
90,Local Agency,Submitter does not report to a local agency.,G363702,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83161
91,Local Agency,Submitter does not report to a local agency.,G362366,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248130
92,Local Agency,Submitter does not report to a local agency.,G362366,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220589
93,Local Agency,Submitter does not report to a local agency.,G362366,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169371
94,Local Agency,Submitter does not report to a local agency.,G362366,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124506
95,Local Agency,Submitter does not report to a local agency.,G362366,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108435
96,Local Agency,Submitter does not report to a local agency.,G363018,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248205
97,Local Agency,Submitter does not report to a local agency.,G363018,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219984
98,Local Agency,Submitter does not report to a local agency.,G363018,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169501
99,Local Agency,Submitter does not report to a local agency.,G363018,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125346
100,Local Agency,Submitter does not report to a local agency.,G363018,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82759
101,Local Agency,Submitter does not report to a local agency.,G360638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248074
102,Local Agency,Submitter does not report to a local agency.,G360638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220581
103,Local Agency,Submitter does not report to a local agency.,G360638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168435
104,Local Agency,Submitter does not report to a local agency.,G360638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124694
105,Local Agency,Submitter does not report to a local agency.,G360638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108632
106,Local Agency,Submitter does not report to a local agency.,G193111,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352437
107,Local Agency,Submitter does not report to a local agency.,G193111,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=334721
108,Local Agency,Submitter does not report to a local agency.,G193111,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304953
109,Local Agency,Submitter does not report to a local agency.,G193111,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247515
110,Local Agency,Submitter does not report to a local agency.,G193111,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219421
111,Local Agency,Submitter does not report to a local agency.,G193111,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168340
112,Local Agency,Submitter does not report to a local agency.,G193111,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125297
113,Local Agency,Submitter does not report to a local agency.,G193111,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109269
114,Local Agency,Submitter does not report to a local agency.,G190781,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382376
115,Local Agency,Submitter does not report to a local agency.,G334539,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352341
116,Local Agency,Submitter does not report to a local agency.,G334539,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=338528
117,Local Agency,Submitter does not report to a local agency.,G334539,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=338529
118,Local Agency,Submitter does not report to a local agency.,G334539,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=338530
119,Local Agency,Submitter does not report to a local agency.,G334540,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352896
120,Local Agency,Submitter does not report to a local agency.,G334540,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=338531
121,Local Agency,Submitter does not report to a local agency.,G334540,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=338532
122,Local Agency,Submitter does not report to a local agency.,G334537,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352343
123,Local Agency,Submitter does not report to a local agency.,G334537,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=338523
124,Local Agency,Submitter does not report to a local agency.,G334537,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=338524
125,Local Agency,Submitter does not report to a local agency.,G334537,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=338533
126,Local Agency,Submitter does not report to a local agency.,G334537,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=338525
127,Local Agency,Submitter does not report to a local agency.,G334538,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352342
128,Local Agency,Submitter does not report to a local agency.,G334538,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=338526
129,Local Agency,Submitter does not report to a local agency.,G334538,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=338527
130,Local Agency,Submitter does not report to a local agency.,G193389,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352871
131,Local Agency,Submitter does not report to a local agency.,G193389,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333824
132,Local Agency,Submitter does not report to a local agency.,G193389,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333825
133,Local Agency,Submitter does not report to a local agency.,G193389,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333827
134,Local Agency,Submitter does not report to a local agency.,G193389,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333828
135,Local Agency,Submitter does not report to a local agency.,G193389,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333829
136,Local Agency,Submitter does not report to a local agency.,G193389,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333830
137,Local Agency,Submitter does not report to a local agency.,G193389,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333831
138,Local Agency,Submitter does not report to a local agency.,G193389,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333832
139,Local Agency,Submitter does not report to a local agency.,G193389,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333833
140,Local Agency,Submitter does not report to a local agency.,G193355,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247630
141,Local Agency,Submitter does not report to a local agency.,G193355,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220315
142,Local Agency,Submitter does not report to a local agency.,G193355,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169637
143,Local Agency,Submitter does not report to a local agency.,G193355,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124237
144,Local Agency,Submitter does not report to a local agency.,G193355,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108152
145,Local Agency,Submitter does not report to a local agency.,G193650,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337080
146,Local Agency,Submitter does not report to a local agency.,G561856,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352533
147,Local Agency,Submitter does not report to a local agency.,G561856,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337182
148,Local Agency,Submitter does not report to a local agency.,G363819,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352724
149,Local Agency,Submitter does not report to a local agency.,G334535,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336452
150,Local Agency,Submitter does not report to a local agency.,G334534,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351963
151,Local Agency,Submitter does not report to a local agency.,G334534,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305309
152,Local Agency,Submitter does not report to a local agency.,G334531,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352528
153,Local Agency,Submitter does not report to a local agency.,G334531,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305310
154,Local Agency,Submitter does not report to a local agency.,G334532,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351962
155,Local Agency,Submitter does not report to a local agency.,G334532,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305119
156,Local Agency,Submitter does not report to a local agency.,G334533,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352718
157,Local Agency,Submitter does not report to a local agency.,G334533,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305120
158,Local Agency,Fox Canyon GMA / United WCD,G561855,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353262
159,Local Agency,Submitter does not report to a local agency.,G334530,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353074
160,Local Agency,Submitter does not report to a local agency.,G334530,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305118
161,Local Agency,Submitter does not report to a local agency.,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168471
162,Local Agency,Submitter does not report to a local agency.,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125255
163,Local Agency,Submitter does not report to a local agency.,G193509,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109233
164,Local Agency,Submitter does not report to a local agency.,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169249
165,Local Agency,Submitter does not report to a local agency.,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125271
166,Local Agency,Submitter does not report to a local agency.,G193510,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109248
167,Local Agency,Submitter does not report to a local agency.,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168853
168,Local Agency,Submitter does not report to a local agency.,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124197
169,Local Agency,Submitter does not report to a local agency.,G193511,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108111
170,Local Agency,Submitter does not report to a local agency.,G193643,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248773
171,Local Agency,Submitter does not report to a local agency.,G193643,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292651
172,Local Agency,Submitter does not report to a local agency.,G193649,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248779
173,Local Agency,Submitter does not report to a local agency.,G193649,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292657
174,Local Agency,Submitter does not report to a local agency.,G334525,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352529
175,Local Agency,Submitter does not report to a local agency.,G334525,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336373
176,Local Agency,Submitter does not report to a local agency.,G334525,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336367
177,Local Agency,Submitter does not report to a local agency.,G334525,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306239
178,Local Agency,Submitter does not report to a local agency.,G334525,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248768
179,Local Agency,Submitter does not report to a local agency.,G193642,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248772
180,Local Agency,Submitter does not report to a local agency.,G193642,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292650
181,Local Agency,Submitter does not report to a local agency.,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382284
182,Local Agency,Submitter does not report to a local agency.,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352895
183,Local Agency,Submitter does not report to a local agency.,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306405
184,Local Agency,Submitter does not report to a local agency.,G334526,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248769
185,Local Agency,Submitter does not report to a local agency.,G193641,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248771
